u1;u2;Cost
-1,923282338;-1,307646778;0,123790071
-1,923883572;-1,308167377;0,123786398
-1,924484199;-1,308687387;0,123782733
-1,925084219;-1,309206811;0,123779076
-1,925683635;-1,309725649;0,123775427
-1,926282447;-1,310243903;0,123771786
-1,926880656;-1,310761575;0,123768154
-1,927478265;-1,311278665;0,12376453
-1,928075274;-1,311795175;0,123760914
-1,928671684;-1,312311106;0,123757305
-1,929267498;-1,31282646;0,123753705
-1,929862716;-1,313341238;0,123750113
-1,930457339;-1,313855441;0,123746529
-1,931051369;-1,314369071;0,123742953
-1,931644807;-1,314882129;0,123739384
-1,932237654;-1,315394615;0,123735824
-1,932829912;-1,315906532;0,123732271
-1,933421581;-1,316417881;0,123728727
-1,934012664;-1,316928663;0,12372519
-1,934603161;-1,317438879;0,12372166
-1,935193074;-1,317948531;0,123718139
-1,935782403;-1,318457619;0,123714625
-1,936371151;-1,318966146;0,12371112
-1,936959318;-1,319474112;0,123707621
-1,937546905;-1,319981519;0,123704131
-1,938133915;-1,320488367;0,123700648
-1,938720347;-1,320994659;0,123697172
-1,939306203;-1,321500395;0,123693705
-1,939891485;-1,322005577;0,123690245
-1,940476194;-1,322510206;0,123686792
-1,94106033;-1,323014282;0,123683347
-1,941643896;-1,323517808;0,123679909
-1,942226892;-1,324020785;0,123676479
-1,942809319;-1,324523214;0,123673056
-1,943391179;-1,325025095;0,123669641
-1,943972473;-1,325526431;0,123666233
-1,944553201;-1,326027222;0,123662833
-1,945133366;-1,32652747;0,123659439
-1,945712969;-1,327027175;0,123656054
-1,94629201;-1,32752634;0,123652675
-1,946870491;-1,328024965;0,123649304
-1,947448412;-1,328523052;0,12364594
-1,948025776;-1,329020601;0,123642583
-1,948602583;-1,329517614;0,123639233
-1,949178835;-1,330014092;0,123635891
-1,949754532;-1,330510036;0,123632556
-1,950329676;-1,331005447;0,123629227
-1,950904267;-1,331500327;0,123625906
-1,951478308;-1,331994677;0,123622593
-1,952051798;-1,332488498;0,123619286
-1,95262474;-1,33298179;0,123615986
-1,953197135;-1,333474556;0,123612693
-1,953768983;-1,333966796;0,123609407
-1,954340285;-1,334458512;0,123606129
-1,954911044;-1,334949704;0,123602857
-1,955481259;-1,335440374;0,123599592
-1,956050932;-1,335930523;0,123596334
-1,956620065;-1,336420151;0,123593083
-1,957188657;-1,336909261;0,123589839
-1,957756711;-1,337397853;0,123586601
-1,958324228;-1,337885929;0,123583371
-1,958891207;-1,338373489;0,123580147
-1,959457652;-1,338860535;0,12357693
-1,960023562;-1,339347067;0,12357372
-1,960588939;-1,339833088;0,123570516
-1,961153784;-1,340318597;0,12356732
-1,961718098;-1,340803596;0,12356413
-1,962281882;-1,341288087;0,123560946
-1,962845137;-1,34177207;0,12355777
-1,963407864;-1,342255546;0,1235546
-1,963970065;-1,342738516;0,123551436
-1,964531739;-1,343220982;0,123548279
-1,965092889;-1,343702944;0,123545129
-1,965653516;-1,344184405;0,123541985
-1,96621362;-1,344665364;0,123538848
-1,966773203;-1,345145822;0,123535718
-1,967332265;-1,345625782;0,123532593
-1,967890808;-1,346105243;0,123529476
-1,968448832;-1,346584208;0,123526365
-1,969006339;-1,347062676;0,12352326
-1,96956333;-1,34754065;0,123520161
-1,970119806;-1,34801813;0,123517069
-1,970675767;-1,348495117;0,123513984
-1,971231215;-1,348971612;0,123510905
-1,971786151;-1,349447616;0,123507832
-1,972340576;-1,349923131;0,123504765
-1,972894491;-1,350398157;0,123501705
-1,973447897;-1,350872695;0,123498651
-1,974000795;-1,351346747;0,123495603
-1,974553185;-1,351820314;0,123492561
-1,97510507;-1,352293395;0,123489526
-1,975656449;-1,352765993;0,123486497
-1,976207324;-1,353238109;0,123483474
-1,976757696;-1,353709743;0,123480457
-1,977307566;-1,354180897;0,123477447
-1,977856935;-1,354651571;0,123474442
-1,978405804;-1,355121766;0,123471444
-1,978954174;-1,355591485;0,123468452
-1,979502045;-1,356060726;0,123465465
-1,980049419;-1,356529492;0,123462485
-1,980596297;-1,356997784;0,123459511
-1,98114268;-1,357465602;0,123456543
-1,981688569;-1,357932947;0,123453581
-1,982233964;-1,358399821;0,123450625
-1,982778867;-1,358866224;0,123447675
-1,983323278;-1,359332158;0,12344473
-1,983867199;-1,359797623;0,123441792
-1,984410631;-1,36026262;0,12343886
-1,984953574;-1,360727151;0,123435933
-1,985496029;-1,361191215;0,123433012
-1,986037998;-1,361654815;0,123430098
-1,986579481;-1,362117951;0,123427189
-1,987120479;-1,362580625;0,123424286
-1,987660993;-1,363042836;0,123421388
-1,988201025;-1,363504586;0,123418497
-1,988740575;-1,363965876;0,123415611
-1,989279643;-1,364426708;0,123412731
-1,989818231;-1,36488708;0,123409857
-1,990356341;-1,365346996;0,123406988
-1,990893972;-1,365806456;0,123404125
-1,991431125;-1,36626546;0,123401268
-1,991967803;-1,366724009;0,123398416
-1,992504004;-1,367182105;0,12339557
-1,993039731;-1,367639749;0,12339273
-1,993574985;-1,368096941;0,123389895
-1,994109765;-1,368553682;0,123387066
-1,994644074;-1,369009973;0,123384243
-1,995177911;-1,369465815;0,123381425
-1,995711279;-1,369921209;0,123378613
-1,996244177;-1,370376156;0,123375806
-1,996776607;-1,370830657;0,123373005
-1,99730857;-1,371284713;0,123370209
-1,997840066;-1,371738324;0,123367418
-1,998371096;-1,372191491;0,123364634
-1,998901662;-1,372644216;0,123361854
-1,999431764;-1,373096499;0,12335908
-1,999961402;-1,373548342;0,123356312
-2,000490579;-1,373999744;0,123353548
-2,001019294;-1,374450707;0,123350791
-2,001547549;-1,374901232;0,123348038
-2,002075344;-1,37535132;0,123345291
-2,002602681;-1,375800971;0,123342549
-2,003129559;-1,376250187;0,123339813
-2,003655981;-1,376698968;0,123337082
-2,004181947;-1,377147314;0,123334356
-2,004707457;-1,377595228;0,123331636
-2,005232513;-1,37804271;0,12332892
-2,005757115;-1,378489761;0,12332621
-2,006281265;-1,378936381;0,123323506
-2,006804963;-1,379382572;0,123320806
-2,00732821;-1,379828333;0,123318112
-2,007851006;-1,380273667;0,123315423
-2,008373353;-1,380718574;0,123312739
-2,008895252;-1,381163055;0,12331006
-2,009416703;-1,38160711;0,123307386
-2,009937707;-1,382050741;0,123304718
-2,010458265;-1,382493948;0,123302054
-2,010978378;-1,382936733;0,123299396
-2,011498047;-1,383379095;0,123296742
-2,012017272;-1,383821036;0,123294094
-2,012536054;-1,384262557;0,123291451
-2,013054394;-1,384703658;0,123288813
-2,013572293;-1,385144341;0,12328618
-2,014089752;-1,385584605;0,123283552
-2,014606771;-1,386024453;0,123280929
-2,015123352;-1,386463884;0,123278311
-2,015639494;-1,3869029;0,123275698
-2,0161552;-1,387341501;0,123273089
-2,016670469;-1,387779688;0,123270486
-2,017185303;-1,388217463;0,123267888
-2,017699702;-1,388654825;0,123265294
-2,018213667;-1,389091775;0,123262706
-2,018727199;-1,389528315;0,123260122
-2,019240299;-1,389964445;0,123257543
-2,019752967;-1,390400166;0,12325497
-2,020265205;-1,390835479;0,123252401
-2,020777012;-1,391270385;0,123249836
-2,02128839;-1,391704883;0,123247277
-2,02179934;-1,392138976;0,123244722
-2,022309862;-1,392572664;0,123242172
-2,022819957;-1,393005947;0,123239627
-2,023329626;-1,393438827;0,123237087
-2,02383887;-1,393871304;0,123234551
-2,024347689;-1,394303378;0,123232021
-2,024856085;-1,394735052;0,123229495
-2,025364057;-1,395166325;0,123226973
-2,025871607;-1,395597199;0,123224456
-2,026378736;-1,396027673;0,123221944
-2,026885443;-1,39645775;0,123219437
-2,027391731;-1,396887429;0,123216934
-2,0278976;-1,397316711;0,123214436
-2,028403049;-1,397745597;0,123211943
-2,028908082;-1,398174088;0,123209454
-2,029412697;-1,398602185;0,12320697
-2,029916896;-1,399029888;0,12320449
-2,030420679;-1,399457198;0,123202015
-2,030924047;-1,399884116;0,123199545
-2,031427002;-1,400310642;0,123197079
-2,031929543;-1,400736778;0,123194617
-2,032431671;-1,401162524;0,123192161
-2,032933388;-1,401587881;0,123189708
-2,033434694;-1,402012849;0,12318726
-2,033935589;-1,402437429;0,123184817
-2,034436074;-1,402861623;0,123182378
-2,03493615;-1,40328543;0,123179944
-2,035435819;-1,403708851;0,123177514
-2,035935079;-1,404131888;0,123175088
-2,036433933;-1,40455454;0,123172667
-2,036932381;-1,404976809;0,12317025
-2,037430423;-1,405398696;0,123167838
-2,037928061;-1,4058202;0,12316543
-2,038425295;-1,406241323;0,123163027
-2,038922126;-1,406662066;0,123160628
-2,039418554;-1,407082429;0,123158233
-2,03991458;-1,407502412;0,123155842
-2,040410205;-1,407922018;0,123153456
-2,040905429;-1,408341245;0,123151074
-2,041400254;-1,408760096;0,123148697
-2,04189468;-1,40917857;0,123146324
-2,042388708;-1,409596668;0,123143955
-2,042882338;-1,410014392;0,12314159
-2,04337557;-1,410431741;0,12313923
-2,043868407;-1,410848717;0,123136874
-2,044360848;-1,41126532;0,123134522
-2,044852894;-1,411681551;0,123132174
-2,045344546;-1,41209741;0,12312983
-2,045835805;-1,412512898;0,123127491
-2,04632667;-1,412928017;0,123125156
-2,046817144;-1,413342766;0,123122825
-2,047307226;-1,413757146;0,123120499
-2,047796917;-1,414171158;0,123118176
-2,048286218;-1,414584802;0,123115858
-2,048775129;-1,41499808;0,123113543
-2,049263652;-1,415410992;0,123111233
-2,049751786;-1,415823539;0,123108927
-2,050239533;-1,41623572;0,123106625
-2,050726893;-1,416647538;0,123104327
-2,051213867;-1,417058992;0,123102034
-2,051700456;-1,417470084;0,123099744
-2,05218666;-1,417880813;0,123097458
-2,052672479;-1,418291181;0,123095177
-2,053157915;-1,418701189;0,123092899
-2,053642969;-1,419110836;0,123090625
-2,05412764;-1,419520124;0,123088356
-2,054611929;-1,419929053;0,12308609
-2,055095837;-1,420337623;0,123083829
-2,055579366;-1,420745837;0,123081571
-2,056062514;-1,421153693;0,123079318
-2,056545284;-1,421561193;0,123077068
-2,057027675;-1,421968338;0,123074823
-2,057509689;-1,422375128;0,123072581
-2,057991325;-1,422781563;0,123070343
-2,058472585;-1,423187645;0,123068109
-2,05895347;-1,423593374;0,123065879
-2,059433979;-1,42399875;0,123063653
-2,059914114;-1,424403774;0,123061431
-2,060393874;-1,424808448;0,123059213
-2,060873262;-1,425212771;0,123056998
-2,061352277;-1,425616744;0,123054788
-2,06183092;-1,426020368;0,123052581
-2,062309191;-1,426423643;0,123050378
-2,062787092;-1,42682657;0,123048179
-2,063264622;-1,42722915;0,123045984
-2,063741783;-1,427631383;0,123043792
-2,064218575;-1,42803327;0,123041605
-2,064694999;-1,428434812;0,123039421
-2,065171055;-1,428836008;0,123037241
-2,065646744;-1,42923686;0,123035065
-2,066122067;-1,429637369;0,123032892
-2,066597024;-1,430037534;0,123030723
-2,067071615;-1,430437357;0,123028558
-2,067545842;-1,430836838;0,123026397
-2,068019705;-1,431235978;0,123024239
-2,068493205;-1,431634777;0,123022085
-2,068966341;-1,432033236;0,123019935
-2,069439116;-1,432431356;0,123017789
-2,069911528;-1,432829137;0,123015646
-2,07038358;-1,433226579;0,123013507
-2,070855271;-1,433623684;0,123011371
-2,071326603;-1,434020452;0,123009239
-2,071797575;-1,434416883;0,123007111
-2,072268189;-1,434812978;0,123004987
-2,072738444;-1,435208738;0,123002866
-2,073208342;-1,435604164;0,123000748
-2,073677883;-1,435999255;0,122998635
-2,074147068;-1,436394012;0,122996525
-2,074615897;-1,436788437;0,122994418
-2,075084371;-1,437182529;0,122992315
-2,07555249;-1,43757629;0,122990216
-2,076020256;-1,437969719;0,12298812
-2,076487668;-1,438362817;0,122986028
-2,076954727;-1,438755586;0,122983939
-2,077421434;-1,439148024;0,122981854
-2,077887789;-1,439540134;0,122979772
-2,078353793;-1,439931916;0,122977694
-2,078819447;-1,44032337;0,122975619
-2,079284751;-1,440714496;0,122973548
-2,079749705;-1,441105296;0,12297148
-2,08021431;-1,44149577;0,122969416
-2,080678567;-1,441885918;0,122967355
-2,081142477;-1,442275741;0,122965298
-2,081606039;-1,44266524;0,122963244
-2,082069255;-1,443054414;0,122961194
-2,082532124;-1,443443266;0,122959147
-2,082994648;-1,443831795;0,122957103
-2,083456828;-1,444220001;0,122955063
-2,083918663;-1,444607886;0,122953027
-2,084380154;-1,44499545;0,122950993
-2,084841302;-1,445382693;0,122948963
-2,085302107;-1,445769616;0,122946937
-2,08576257;-1,44615622;0,122944914
-2,086222691;-1,446542505;0,122942894
-2,086682472;-1,446928471;0,122940877
-2,087141911;-1,44731412;0,122938864
-2,087601011;-1,447699451;0,122936855
-2,088059772;-1,448084466;0,122934848
-2,088518193;-1,448469164;0,122932845
-2,088976277;-1,448853547;0,122930845
-2,089434022;-1,449237615;0,122928849
-2,08989143;-1,449621368;0,122926856
-2,090348502;-1,450004807;0,122924866
-2,090805237;-1,450387932;0,122922879
-2,091261636;-1,450770744;0,122920896
-2,091717701;-1,451153244;0,122918916
-2,092173431;-1,451535432;0,122916939
-2,092628827;-1,451917309;0,122914965
-2,093083889;-1,452298874;0,122912995
-2,093538618;-1,452680129;0,122911028
-2,093993015;-1,453061075;0,122909064
-2,09444708;-1,453441711;0,122907103
-2,094900813;-1,453822038;0,122905146
-2,095354215;-1,454202057;0,122903192
-2,095807287;-1,454581768;0,122901241
-2,09626003;-1,454961172;0,122899293
-2,096712442;-1,455340269;0,122897348
-2,097164526;-1,45571906;0,122895407
-2,097616282;-1,456097545;0,122893468
-2,09806771;-1,456475725;0,122891533
-2,09851881;-1,4568536;0,122889601
-2,098969584;-1,457231171;0,122887672
-2,099420031;-1,457608438;0,122885746
-2,099870153;-1,457985403;0,122883824
-2,10031995;-1,458362064;0,122881904
-2,100769421;-1,458738423;0,122879988
-2,101218569;-1,459114481;0,122878074
-2,101667392;-1,459490237;0,122876164
-2,102115893;-1,459865693;0,122874257
-2,102564071;-1,460240848;0,122872353
-2,103011926;-1,460615704;0,122870452
-2,10345946;-1,460990261;0,122868554
-2,103906672;-1,461364519;0,122866659
-2,104353564;-1,461738479;0,122864767
-2,104800136;-1,462112141;0,122862878
-2,105246387;-1,462485505;0,122860993
-2,10569232;-1,462858573;0,12285911
-2,106137934;-1,463231345;0,12285723
-2,106583229;-1,463603821;0,122855353
-2,107028207;-1,463976002;0,12285348
-2,107472867;-1,464347888;0,122851609
-2,107917211;-1,464719479;0,122849741
-2,108361238;-1,465090777;0,122847876
-2,10880495;-1,465461782;0,122846015
-2,109248346;-1,465832493;0,122844156
-2,109691427;-1,466202913;0,1228423
-2,110134194;-1,46657304;0,122840447
-2,110576647;-1,466942876;0,122838597
-2,111018786;-1,467312421;0,12283675
-2,111460613;-1,467681675;0,122834906
-2,111902127;-1,468050639;0,122833065
-2,112343329;-1,468419314;0,122831227
-2,11278422;-1,4687877;0,122829391
-2,1132248;-1,469155797;0,122827559
-2,113665069;-1,469523606;0,122825729
-2,114105028;-1,469891127;0,122823903
-2,114544677;-1,470258362;0,122822079
-2,114984017;-1,470625309;0,122820258
-2,115423049;-1,47099197;0,12281844
-2,115861772;-1,471358345;0,122816625
-2,116300188;-1,471724435;0,122814812
-2,116738296;-1,47209024;0,122813003
-2,117176097;-1,472455761;0,122811196
-2,117613592;-1,472820998;0,122809393
-2,118050782;-1,473185951;0,122807592
-2,118487665;-1,473550621;0,122805793
-2,118924244;-1,473915008;0,122803998
-2,119360519;-1,474279113;0,122802206
-2,119796489;-1,474642937;0,122800416
-2,120232155;-1,475006479;0,122798629
-2,120667519;-1,475369741;0,122796845
-2,12110258;-1,475732722;0,122795063
-2,121537338;-1,476095423;0,122793285
-2,121971795;-1,476457845;0,122791509
-2,122405951;-1,476819987;0,122789736
-2,122839805;-1,477181852;0,122787966
-2,123273359;-1,477543438;0,122786198
-2,123706614;-1,477904746;0,122784433
-2,124139568;-1,478265777;0,122782671
-2,124572224;-1,478626531;0,122780912
-2,125004581;-1,478987009;0,122779155
-2,12543664;-1,479347211;0,122777401
-2,125868401;-1,479707137;0,12277565
-2,126299864;-1,480066789;0,122773902
-2,126731031;-1,480426166;0,122772156
-2,127161901;-1,480785268;0,122770413
-2,127592476;-1,481144097;0,122768672
-2,128022755;-1,481502653;0,122766935
-2,128452738;-1,481860935;0,1227652
-2,128882427;-1,482218945;0,122763467
-2,129311822;-1,482576683;0,122761737
-2,129740923;-1,48293415;0,12276001
-2,130169731;-1,483291345;0,122758286
-2,130598246;-1,48364827;0,122756564
-2,131026468;-1,484004924;0,122754845
-2,131454398;-1,484361308;0,122753128
-2,131882036;-1,484717423;0,122751414
-2,132309384;-1,485073269;0,122749703
-2,13273644;-1,485428846;0,122747994
-2,133163206;-1,485784155;0,122746288
-2,133589682;-1,486139196;0,122744585
-2,134015869;-1,48649397;0,122742884
-2,134441766;-1,486848477;0,122741186
-2,134867375;-1,487202717;0,12273949
-2,135292696;-1,487556691;0,122737797
-2,135717729;-1,487910399;0,122736106
-2,136142474;-1,488263842;0,122734418
-2,136566932;-1,48861702;0,122732733
-2,136991104;-1,488969934;0,12273105
-2,13741499;-1,489322584;0,122729369
-2,13783859;-1,489674969;0,122727692
-2,138261904;-1,490027092;0,122726016
-2,138684934;-1,490378952;0,122724344
-2,139107679;-1,490730549;0,122722673
-2,13953014;-1,491081884;0,122721006
-2,139952318;-1,491432958;0,12271934
-2,140374212;-1,49178377;0,122717678
-2,140795823;-1,492134322;0,122716017
-2,141217152;-1,492484613;0,12271436
-2,141638199;-1,492834644;0,122712704
-2,142058964;-1,493184416;0,122711052
-2,142479448;-1,493533928;0,122709401
-2,142899652;-1,493883181;0,122707754
-2,143319574;-1,494232176;0,122706108
-2,143739217;-1,494580913;0,122704465
-2,14415858;-1,494929392;0,122702825
-2,144577664;-1,495277614;0,122701187
-2,144996469;-1,49562558;0,122699551
-2,145414996;-1,495973288;0,122697918
-2,145833245;-1,496320741;0,122696288
-2,146251216;-1,496667938;0,122694659
-2,14666891;-1,497014879;0,122693034
-2,147086327;-1,497361566;0,12269141
-2,147503468;-1,497707998;0,122689789
-2,147920332;-1,498054176;0,122688171
-2,148336921;-1,498400101;0,122686554
-2,148753235;-1,498745771;0,122684941
-2,149169274;-1,499091189;0,122683329
-2,149585039;-1,499436355;0,12268172
-2,150000529;-1,499781268;0,122680113
-2,150415746;-1,500125929;0,122678509
-2,150830689;-1,500470339;0,122676907
-2,15124536;-1,500814498;0,122675308
-2,151659758;-1,501158406;0,12267371
-2,152073884;-1,501502064;0,122672116
-2,152487738;-1,501845471;0,122670523
-2,152901321;-1,50218863;0,122668933
-2,153314633;-1,502531539;0,122667345
-2,153727674;-1,502874199;0,12266576
-2,154140445;-1,503216611;0,122664176
-2,154552946;-1,503558774;0,122662596
-2,154965178;-1,503900691;0,122661017
-2,155377141;-1,504242359;0,122659441
-2,155788834;-1,504583781;0,122657867
-2,15620026;-1,504924956;0,122656295
-2,156611418;-1,505265885;0,122654726
-2,157022308;-1,505606568;0,122653159
-2,157432931;-1,505947006;0,122651594
-2,157843287;-1,506287198;0,122650032
-2,158253377;-1,506627146;0,122648471
-2,158663201;-1,50696685;0,122646913
-2,159072759;-1,507306309;0,122645358
-2,159482051;-1,507645525;0,122643804
-2,159891079;-1,507984497;0,122642253
-2,160299842;-1,508323227;0,122640704
-2,160708341;-1,508661714;0,122639157
-2,161116576;-1,508999958;0,122637613
-2,161524548;-1,509337961;0,122636071
-2,161932256;-1,509675722;0,122634531
-2,162339702;-1,510013243;0,122632993
-2,162746885;-1,510350522;0,122631458
-2,163153806;-1,510687561;0,122629924
-2,163560466;-1,51102436;0,122628393
-2,163966864;-1,511360919;0,122626864
-2,164373002;-1,511697239;0,122625338
-2,164778879;-1,51203332;0,122623813
-2,165184495;-1,512369162;0,122622291
-2,165589852;-1,512704766;0,122620771
-2,165994949;-1,513040132;0,122619253
-2,166399788;-1,51337526;0,122617737
-2,166804367;-1,513710151;0,122616223
-2,167208688;-1,514044805;0,122614712
-2,167612751;-1,514379223;0,122613202
-2,168016556;-1,514713404;0,122611695
-2,168420104;-1,515047349;0,12261019
-2,168823395;-1,515381059;0,122608688
-2,169226429;-1,515714534;0,122607187
-2,169629207;-1,516047774;0,122605688
-2,170031729;-1,516380779;0,122604192
-2,170433995;-1,51671355;0,122602698
-2,170836006;-1,517046088;0,122601205
-2,171237762;-1,517378392;0,122599715
-2,171639264;-1,517710462;0,122598227
-2,172040511;-1,5180423;0,122596742
-2,172441505;-1,518373906;0,122595258
-2,172842245;-1,518705279;0,122593776
-2,173242732;-1,519036421;0,122592297
-2,173642966;-1,519367331;0,122590819
-2,174042947;-1,51969801;0,122589344
-2,174442677;-1,520028458;0,122587871
-2,174842154;-1,520358676;0,1225864
-2,175241381;-1,520688663;0,122584931
-2,175640356;-1,521018421;0,122583464
-2,17603908;-1,52134795;0,122581999
-2,176437554;-1,521677249;0,122580536
-2,176835778;-1,522006319;0,122579075
-2,177233752;-1,522335161;0,122577616
-2,177631476;-1,522663775;0,122576159
-2,178028952;-1,522992161;0,122574705
-2,178426179;-1,52332032;0,122573252
-2,178823157;-1,523648251;0,122571801
-2,179219887;-1,523975956;0,122570353
-2,17961637;-1,524303434;0,122568906
-2,180012605;-1,524630686;0,122567462
-2,180408593;-1,524957712;0,122566019
-2,180804334;-1,525284512;0,122564579
-2,181199829;-1,525611088;0,12256314
-2,181595078;-1,525937438;0,122561704
-2,181990081;-1,526263564;0,122560269
-2,182384839;-1,526589465;0,122558837
-2,182779351;-1,526915143;0,122557406
-2,183173619;-1,527240597;0,122555978
-2,183567643;-1,527565828;0,122554551
-2,183961422;-1,527890836;0,122553127
-2,184354957;-1,528215621;0,122551704
-2,184748249;-1,528540183;0,122550284
-2,185141298;-1,528864524;0,122548865
-2,185534104;-1,529188643;0,122547448
-2,185926668;-1,529512541;0,122546033
-2,186318989;-1,529836217;0,122544621
-2,186711069;-1,530159673;0,12254321
-2,187102907;-1,530482908;0,122541801
-2,187494503;-1,530805923;0,122540394
-2,187885859;-1,531128718;0,122538989
-2,188276975;-1,531451294;0,122537586
-2,18866785;-1,531773651;0,122536185
-2,189058485;-1,532095788;0,122534786
-2,18944888;-1,532417707;0,122533389
-2,189839036;-1,532739408;0,122531993
-2,190228954;-1,533060891;0,1225306
-2,190618632;-1,533382156;0,122529208
-2,191008072;-1,533703203;0,122527819
-2,191397275;-1,534024034;0,122526431
-2,191786239;-1,534344647;0,122525045
-2,192174966;-1,534665045;0,122523661
-2,192563456;-1,534985226;0,122522279
-2,192951709;-1,535305191;0,122520899
-2,193339726;-1,535624941;0,122519521
-2,193727506;-1,535944475;0,122518144
-2,194115051;-1,536263794;0,12251677
-2,19450236;-1,536582899;0,122515397
-2,194889434;-1,53690179;0,122514026
-2,195276273;-1,537220466;0,122512657
-2,195662877;-1,537538928;0,12251129
-2,196049247;-1,537857178;0,122509925
-2,196435383;-1,538175213;0,122508562
-2,196821285;-1,538493036;0,1225072
-2,197206954;-1,538810647;0,122505841
-2,19759239;-1,539128045;0,122504483
-2,197977592;-1,539445231;0,122503127
-2,198362563;-1,539762206;0,122501773
-2,198747301;-1,540078969;0,122500421
-2,199131807;-1,540395521;0,12249907
-2,199516082;-1,540711862;0,122497721
-2,199900125;-1,541027992;0,122496375
-2,200283938;-1,541343912;0,12249503
-2,20066752;-1,541659623;0,122493686
-2,201050871;-1,541975123;0,122492345
-2,201433992;-1,542290415;0,122491005
-2,201816884;-1,542605497;0,122489667
-2,202199545;-1,54292037;0,122488331
-2,202581978;-1,543235035;0,122486997
-2,202964182;-1,543549492;0,122485665
-2,203346157;-1,54386374;0,122484334
-2,203727904;-1,544177781;0,122483005
-2,204109423;-1,544491615;0,122481678
-2,204490714;-1,544805242;0,122480353
-2,204871778;-1,545118661;0,122479029
-2,205252614;-1,545431874;0,122477707
-2,205633224;-1,545744881;0,122476387
-2,206013607;-1,546057682;0,122475069
-2,206393764;-1,546370278;0,122473753
-2,206773694;-1,546682667;0,122472438
-2,207153399;-1,546994852;0,122471125
-2,207532879;-1,547306832;0,122469814
-2,207912134;-1,547618607;0,122468504
-2,208291163;-1,547930178;0,122467196
-2,208669968;-1,548241545;0,12246589
-2,209048549;-1,548552709;0,122464586
-2,209426906;-1,548863668;0,122463283
-2,209805039;-1,549174425;0,122461983
-2,210182949;-1,549484979;0,122460683
-2,210560636;-1,54979533;0,122459386
-2,2109381;-1,550105479;0,12245809
-2,211315341;-1,550415425;0,122456796
-2,21169236;-1,55072517;0,122455504
-2,212069157;-1,551034713;0,122454213
-2,212445732;-1,551344055;0,122452924
-2,212822086;-1,551653196;0,122451637
-2,213198219;-1,551962136;0,122450352
-2,213574131;-1,552270876;0,122449068
-2,213949822;-1,552579416;0,122447786
-2,214325293;-1,552887755;0,122446505
-2,214700544;-1,553195895;0,122445227
-2,215075575;-1,553503836;0,12244395
-2,215450387;-1,553811577;0,122442674
-2,215824979;-1,55411912;0,1224414
-2,216199353;-1,554426464;0,122440128
-2,216573507;-1,55473361;0,122438858
-2,216947444;-1,555040557;0,122437589
-2,217321162;-1,555347307;0,122436322
-2,217694663;-1,55565386;0,122435057
-2,218067946;-1,555960215;0,122433793
-2,218441011;-1,556266373;0,122432531
-2,21881386;-1,556572334;0,12243127
-2,219186492;-1,556878099;0,122430011
-2,219558907;-1,557183667;0,122428754
-2,219931107;-1,55748904;0,122427498
-2,22030309;-1,557794217;0,122426245
-2,220674858;-1,558099199;0,122424992
-2,22104641;-1,558403985;0,122423741
-2,221417747;-1,558708576;0,122422492
-2,221788869;-1,559012973;0,122421245
-2,222159777;-1,559317175;0,122419999
-2,22253047;-1,559621184;0,122418755
-2,22290095;-1,559924998;0,122417512
-2,223271215;-1,560228619;0,122416271
-2,223641267;-1,560532046;0,122415032
-2,224011106;-1,56083528;0,122413794
-2,224380732;-1,561138322;0,122412558
-2,224750145;-1,56144117;0,122411323
-2,225119345;-1,561743827;0,12241009
-2,225488334;-1,562046291;0,122408858
-0,079238862;0,48301811;0,31386852
-0,089111617;0,477892642;0,303597813
-0,094595754;0,475286319;0,295197835
-0,104292471;0,472200257;0,287826191
-0,113239215;0,470306146;0,282178823
-0,123931921;0,468749019;0,278648317
-0,134254862;0,4681618;0,277030434
-0,144993886;0,468229571;0,277083223
-0,154657397;0,469320944;0,278118672
-0,163791478;0,471182408;0,279585558
-0,171465637;0,474017162;0,281135953
-0,178500033;0,477532126;0,282443131
-0,184184969;0,481908408;0,28356698
-0,189464544;0,486857309;0,284244961
-0,19362645;0,492590609;0,284733845
-0,197639276;0,498835538;0,28472755
-0,20076113;0,505826803;0,284566738
-0,203925746;0,513315238;0,283908308
-0,206408266;0,521535339;0,28310954
-0,209052288;0,530273126;0,281836032
-0,211211061;0,539738859;0,280410833
-0,213589682;0,549763494;0,278554622
-0,215667993;0,560514034;0,276523652
-0,217982309;0,571868365;0,27412344
-0,220162186;0,583938992;0,271534354
-0,22257045;0,596642627;0,268653946
-0,224980954;0,610034546;0,265599739
-0,227605028;0,624054201;0,262348178
-0,230331639;0,638704867;0,258979744
-0,233263213;0,653930856;0,255524488
-0,236362806;0,66969504;0,252049727
-0,239673149;0,685934607;0,248611615
-0,243194305;0,702587005;0,245273277
-0,246947802;0,719580526;0,242092198
-0,250947915;0,736841766;0,239117791
-0,255212824;0,754296322;0,2363851
-0,259759262;0,771871799;0,233909685
-0,264601258;0,789499973;0,231684367
-0,269746708;0,807119011;0,229679671
-0,275194041;0,82467552;0,227849159
-0,280929551;0,842126275;0,226139054
-0,286926421;0,859439357;0,224499443
-0,293145976;0,87659442;0,222893253
-0,299540956;0,893581946;0,221300239
-0,306059962;0,910401596;0,219715693
-0,312651926;0,927059986;0,218145787
-0,319269721;0,943568308;0,216602097
-0,325872448;0,959940152;0,215097161
-0,332426432;0,97618978;0,21364174
-0,338905203;0,992330923;0,21224364
-0,345288837;1,008376056;0,210907575
